timestamp,temperature,humidity,motion,ldr,outTemperature,outHumidity,outLdr
2025-12-22 00:00:02.854209,21.8,34.0,0,4095,9.6,81.3,4019
2025-12-22 00:00:12.885382,21.8,34.0,0,4095,9.6,81.3,3979
2025-12-22 00:00:22.916582,21.8,34.0,0,4095,9.6,81.4,3997
2025-12-22 00:00:32.947734,21.8,34.0,0,4095,9.6,81.4,3879
2025-12-22 00:00:42.979021,21.8,34.0,0,4095,9.6,81.5,3981
2025-12-22 00:00:53.010110,21.8,34.0,0,4095,9.6,81.5,3967
2025-12-22 00:01:03.041259,21.8,34.0,0,4095,9.6,81.5,4019
2025-12-22 00:01:13.072412,21.8,34.0,0,4095,9.6,81.6,3965
2025-12-22 00:01:23.103497,21.8,34.0,0,4095,9.6,81.7,3942
2025-12-22 00:01:33.134650,21.8,34.0,0,4095,9.6,81.7,3995
2025-12-22 00:01:43.165850,21.8,34.0,0,4095,9.6,81.7,3946
2025-12-22 00:01:53.196978,21.8,34.0,0,4095,9.6,81.7,3959
2025-12-22 00:02:03.228132,21.8,34.0,0,4095,9.6,81.7,4017
2025-12-22 00:02:13.259330,21.8,34.0,0,4095,9.6,81.8,3969
2025-12-22 00:02:23.290542,21.8,34.0,0,4095,9.6,82.0,4005
2025-12-22 00:02:33.321700,21.8,34.0,0,4095,9.6,82.0,4085
2025-12-22 00:02:43.352854,21.8,34.0,0,4095,9.6,82.0,4001
2025-12-22 00:02:53.384096,21.8,34.0,0,4095,9.6,81.9,3977
2025-12-22 00:03:03.415135,21.8,34.0,0,4095,9.6,81.8,3983
2025-12-22 00:03:13.446466,21.8,34.0,0,4095,9.5,81.7,3954
2025-12-22 00:03:23.477575,21.8,34.0,0,4095,9.5,81.8,3987
2025-12-22 00:03:33.508749,21.8,34.0,0,4095,9.5,81.8,3998
2025-12-22 00:03:43.539857,21.8,34.0,0,4095,9.4,81.7,3984
2025-12-22 00:03:53.571055,21.8,34.0,0,4095,9.4,81.9,3988
2025-12-22 00:04:03.602298,21.8,34.0,0,4095,9.4,81.8,3957
2025-12-22 00:04:13.633379,21.8,34.0,0,4095,9.4,82.0,4014
2025-12-22 00:04:23.664581,21.8,34.0,0,4095,9.3,82.2,4021
2025-12-22 00:04:33.695733,21.8,34.0,0,4095,9.3,82.4,3973
2025-12-22 00:04:43.726908,21.8,34.0,0,4095,9.3,82.5,3995
2025-12-22 00:04:53.758149,21.8,34.0,0,4095,9.3,82.7,3973
2025-12-22 00:05:03.789304,21.8,34.0,0,4095,9.3,82.9,3965
2025-12-22 00:05:13.820608,21.8,34.0,0,4095,9.4,83.0,4003
2025-12-22 00:05:23.851554,21.8,34.0,0,4095,9.4,83.1,3959
2025-12-22 00:05:33.882576,21.8,34.0,0,4095,9.4,83.2,3995
2025-12-22 00:05:43.913659,21.8,34.0,0,4095,9.3,83.2,3921
2025-12-22 00:05:53.944812,21.8,34.0,0,4095,9.3,83.2,3982
2025-12-22 00:06:03.976364,21.8,34.0,0,4095,9.3,83.1,3968
2025-12-22 00:06:14.007510,21.8,34.0,0,4095,9.3,83.1,3927
2025-12-22 00:06:24.038285,21.8,34.0,0,4095,9.3,83.2,3980
2025-12-22 00:06:34.069527,21.8,34.0,0,4095,9.3,83.3,3984
2025-12-22 00:06:44.100767,21.8,34.0,0,4095,9.3,83.3,4030
2025-12-22 00:06:54.131844,21.8,34.0,0,4095,9.3,83.4,3989
2025-12-22 00:07:04.163003,21.8,34.0,0,4095,9.3,83.3,3975
2025-12-22 00:07:14.194155,21.8,34.0,0,4095,9.3,83.3,4010
2025-12-22 00:07:24.225240,21.8,34.0,0,4095,9.3,83.2,3971
2025-12-22 00:07:34.256393,21.8,34.0,0,4095,9.3,83.2,3921
2025-12-22 00:07:44.287858,21.8,34.0,0,4095,9.2,83.1,4003
2025-12-22 00:07:54.319012,21.8,34.0,0,4095,9.2,83.1,3934
2025-12-22 00:08:04.350186,21.8,34.0,0,4095,9.2,83.1,3999
2025-12-22 00:08:14.381339,21.8,34.0,0,4095,9.2,83.1,3934
2025-12-22 00:08:24.412537,21.8,34.0,0,4095,9.2,83.1,4003
2025-12-22 00:08:34.443488,21.8,34.0,0,4095,9.2,83.2,4029
2025-12-22 00:08:44.474642,21.8,34.0,0,4095,9.2,83.2,4015
2025-12-22 00:08:54.505753,21.8,34.0,0,4095,9.2,83.3,4015
2025-12-22 00:09:04.536968,21.8,34.0,0,4095,9.2,83.2,3979
2025-12-22 00:09:14.567988,21.8,34.0,0,4095,9.2,83.3,4029
2025-12-22 00:09:24.599188,21.8,34.0,0,4095,9.2,83.3,3957
2025-12-22 00:09:34.630360,21.8,34.0,0,4095,9.2,83.4,4005
2025-12-22 00:09:44.661558,21.8,34.0,0,4095,9.2,83.4,3991
2025-12-22 00:09:54.692711,21.8,34.0,0,4095,9.2,83.4,4025
2025-12-22 00:10:04.723836,21.8,34.0,0,4095,9.2,83.4,3957
2025-12-22 00:10:14.755033,21.8,34.0,0,4095,9.2,83.5,3984
2025-12-22 00:10:24.786233,21.8,34.0,0,4095,9.2,83.5,3931
2025-12-22 00:10:34.817438,21.8,34.0,0,4095,9.2,83.5,3949
2025-12-22 00:10:44.848561,21.8,34.0,0,4095,9.2,83.6,4037
2025-12-22 00:10:54.879716,21.8,34.0,0,4095,9.2,83.7,3995
2025-12-22 00:11:04.910870,21.8,34.0,0,4095,9.2,83.7,4011
2025-12-22 00:11:14.942041,21.8,34.0,0,4095,9.2,83.7,3985
2025-12-22 00:11:24.973194,21.8,34.0,0,4095,9.2,83.8,4006
2025-12-22 00:11:35.004488,21.8,34.0,0,4095,9.3,83.9,3984
2025-12-22 00:11:45.035516,21.8,34.0,0,4095,9.3,84.0,4022
2025-12-22 00:11:55.066765,21.8,34.0,0,4095,9.3,84.1,4015
2025-12-22 00:12:05.097919,21.8,34.0,0,4095,9.3,84.1,4042
2025-12-22 00:12:15.129073,21.8,34.0,0,4095,9.3,84.1,3995
2025-12-22 00:12:25.160202,21.8,34.0,0,4095,9.3,84.2,4046
2025-12-22 00:12:35.191360,21.8,34.0,0,4095,9.3,84.1,3967
2025-12-22 00:12:45.222553,21.8,34.0,0,4095,9.4,84.1,4011
2025-12-22 00:12:55.253681,21.8,34.0,0,4095,9.4,84.1,3977
2025-12-22 00:13:05.284831,21.8,34.0,0,4095,9.4,84.0,4001
2025-12-22 00:13:15.315987,21.8,34.0,0,4095,9.4,84.0,3999
2025-12-22 00:13:25.347274,21.8,34.0,0,4095,9.4,83.8,4051
2025-12-22 00:13:35.378366,21.8,34.0,0,4095,9.4,83.8,3996
2025-12-22 00:13:45.409511,21.8,34.0,0,4095,9.4,83.7,3981
2025-12-22 00:13:55.440709,21.8,34.0,0,4095,9.4,83.7,3986
2025-12-22 00:14:05.471838,21.8,34.0,0,4095,9.4,83.7,4031
2025-12-22 00:14:15.502948,21.8,34.0,0,4095,9.4,83.6,4016
2025-12-22 00:14:25.534102,21.8,34.0,0,4095,9.4,83.5,3962
2025-12-22 00:14:35.565280,21.8,34.0,0,4095,9.4,83.4,3985
2025-12-22 00:14:45.596429,21.8,34.0,0,4095,9.4,83.4,4003
2025-12-22 00:14:55.627588,21.8,34.0,0,4095,9.4,83.4,3999
2025-12-22 00:15:05.658667,21.8,34.0,0,4095,9.4,83.2,4061
2025-12-22 00:15:15.689820,21.8,34.0,0,4095,9.4,83.2,3995
2025-12-22 00:15:25.720973,21.8,34.0,0,4095,9.4,83.2,4003
2025-12-22 00:15:35.752147,21.8,34.0,0,4095,9.4,83.2,4023
2025-12-22 00:15:45.783299,21.8,34.0,0,4095,9.4,83.2,4001
2025-12-22 00:15:55.814457,21.8,34.0,0,4095,9.4,83.2,4011
2025-12-22 00:16:05.845701,21.8,34.0,0,4095,9.4,83.2,3999
2025-12-22 00:16:15.876783,21.8,34.0,0,4095,9.4,83.2,3966
2025-12-22 00:16:25.907936,21.8,34.0,0,4095,9.4,83.2,3938
2025-12-22 00:16:35.939135,21.8,34.0,0,4095,9.4,83.3,4007
2025-12-22 00:16:45.970312,21.8,34.0,0,4095,9.4,83.3,3968
2025-12-22 00:16:56.001418,21.8,34.0,0,4095,9.4,83.2,4019
